Index,ID,School,Major,GPA,Language,Target School,Target Major,Degree,Result,Intern,Work,Paper,Competition,Exchange,Scholarship,School Name,Apecial Name 
1017,311,5,3,2,3,2,3,MS,1.0,1,0,0,0,0,1,University of Michigan - Ann Arbor,Landscape Architecture
1018,311,5,3,2,3,5,3,MS,1.0,1,0,0,0,0,1,Washington University in St Louis,Landscape Architecture
1019,311,5,3,2,3,5,3,MS,1.0,1,0,0,0,0,1,University of Virginia,Landscape Architecture
1020,311,5,3,2,3,4,3,MS,0.7,1,0,0,0,0,1,University of Illinois at Urbana-Champaign,Landscape Architecture
1021,311,5,3,2,3,1,3,MS,0.7,1,0,0,0,0,1,Harvard University,Landscape Architecture
1022,311,5,3,2,3,2,3,MS,0.7,1,0,0,0,0,1,University of Pennsylvania,Landscape Architecture
1023,311,5,3,2,3,4,3,MS,0.9,1,0,0,0,0,1,Delft University of Technology,Landscape Architecture
1024,311,5,3,2,3,1,3,MS,0.9,1,0,0,0,0,1,University College London,Landscape Architecture
1025,311,5,3,2,3,1,3,MS,0.9,1,0,0,0,0,1,University College London,Landscape Architecture                                    
1026,311,5,3,2,3,2,3,MS,0.9,1,0,0,0,0,1,University of Edinburgh,Landscape Architecture
1027,312,6,7,2,2,1,7,MS,1.0,0,0,0,0,0,0,University of Chicago,Computational and Applied Mathematics
1028,313,2,4,3,3,5,4,MS,1.0,0,0,0,0,0,0,University of Massachusetts - Amherst,Computer Science
1029,313,2,4,3,3,3,4,MS,1.0,0,0,0,0,0,0,City University of Hong Kong,Computer Science                                    
1030,314,6,5,3,2,5,2,MS,0.7,0,0,0,0,0,0,University of Oregon,Advertising and Brand Responsibility                                    
1031,314,6,5,3,2,5,2,MS,0.9,0,0,0,0,0,0,University of Miami,Advertising and Brand Responsibility                                    
1032,314,6,5,3,2,5,2,MS,0.7,0,0,0,0,0,0,Northwestern University,Advertising and Brand Responsibility                                    
1033,314,6,5,3,2,5,2,MS,0.9,0,0,0,0,0,0,University of Southern California,Advertising and Brand Responsibility                                    
1034,314,6,5,3,2,4,2,MS,1.0,0,0,0,0,0,0,Carnegie Mellon University,Advertising and Brand Responsibility                                    
1035,314,6,5,3,2,5,2,MS,0.7,0,0,0,0,0,0,Boston University,Advertising
1036,315,4,4,3,3,2,4,MS,0.9,0,0,0,0,0,0,Columbia University,Electrical and Electronics Engineering
1037,315,4,4,3,3,4,4,MS,0.9,0,0,0,0,0,0,University of California - San Diego,Electrical and Electronics Engineering                                    
1038,315,4,4,3,3,1,4,MS,0.9,0,0,0,0,0,0,Imperial College London,Electrical and Electronics Engineering
1039,315,4,4,3,3,2,4,MS,0.9,0,0,0,0,0,0,Cornell University,Electrical and Electronics Engineering
1040,315,4,4,3,3,4,4,MS,0.9,0,0,0,0,0,0,University of Illinois at Urbana-Champaign,Electrical and Electronics Engineering
1041,315,4,4,3,3,3,4,MS,0.9,0,0,0,0,0,0,University of California - Los Angeles,Electrical and Electronics Engineering                                    
1042,315,4,4,3,3,4,4,MS,0.9,0,0,0,0,0,0,Carnegie Mellon University,Electrical and Electronics Engineering
1043,315,4,4,3,3,2,4,MS,0.7,0,0,0,0,0,0,Ecole Polytechnique Federale de Lausanne,Electrical and Electronics Engineering
1044,315,4,4,3,3,1,4,MS,0.7,0,0,0,0,0,0,Eidgenossische Technische Hochschule Zürich,Electrical and Electronics Engineering
1045,315,4,4,3,3,3,4,MS,0.7,0,0,0,0,0,0,Duke University,Electrical and Electronics Engineering
1046,316,2,6,4,3,2,6,MS,0.9,0,0,0,0,0,0,University of Michigan - Ann Arbor,Economics and Econometrics
1047,316,2,6,4,3,4,6,MS,0.9,0,0,0,0,0,0,University of Wisconsin - Madison,Economics and Econometrics
1048,316,2,6,4,3,4,5,MS,0.9,0,0,0,0,0,0,University of Wisconsin - Madison,Public Policy Analysis
1049,316,2,6,4,3,5,6,MS,0.7,0,0,0,0,0,0,Tufts University,Economics and Econometrics
1050,316,2,6,4,3,4,6,MS,0.9,0,0,0,0,0,0,University of Texas - Austin,Economics and Econometrics
1051,316,2,6,4,3,5,6,MS,0.9,0,0,0,0,0,0,Vanderbilt University,Economic Development
1052,316,2,6,4,3,4,6,MS,0.9,0,0,0,0,0,0,University of Illinois at Urbana-Champaign,Economic Development
1053,316,2,6,4,3,5,6,MS,0.9,0,0,0,0,0,0,University of Southern California,Economics and Econometrics
1054,316,2,6,4,3,5,6,MS,0.7,0,0,0,0,0,0,Center for Monetary and Financial Studies,Economics and Econometrics
1055,316,2,6,4,3,5,6,MS,0.7,0,0,0,0,0,0,McGill University,Economics and Econometrics
1056,316,2,6,4,3,2,6,MS,0.9,0,0,0,0,0,0,The University of Hong Kong,Economics and Econometrics                                    
1057,316,2,6,4,3,2,6,MS,0.9,0,0,0,0,0,0,The Hong Kong University of Science and Technology,Economics and Econometrics                                    
1058,316,2,6,4,3,3,6,MS,0.9,0,0,0,0,0,0,University of California - Los Angeles,Economics and Econometrics                                    
1059,317,4,3,2,1,2,3,MS,1.0,0,0,0,0,0,0,Cornell University,Regional Planning
1060,317,4,3,2,1,2,3,MS,1.0,0,0,0,0,0,0,University of Pennsylvania,Regional Planning                                    
1061,317,4,3,2,1,3,3,MS,1.0,0,0,0,0,0,0,New York University,Regional Planning                                    
1062,317,4,3,2,1,4,3,MS,1.0,0,0,0,0,0,0,University of Illinois at Urbana-Champaign,Regional Planning                                    
1063,317,4,3,2,1,4,3,MS,1.0,0,0,0,0,0,0,Georgia Institute of Technology,Regional Planning                                    
1064,317,4,3,2,1,2,3,MS,0.7,0,0,0,0,0,0,University of California - Berkeley,Regional Planning                                    
1065,317,4,3,2,1,1,3,MS,0.9,0,0,0,0,0,0,University of Cambridge,Regional Planning                                    
1066,317,4,3,2,1,1,3,MS,0.7,0,0,0,0,0,0,Massachusetts Institute of Technology,Regional Planning                                    
1067,317,4,3,2,1,1,3,MS,0.7,0,0,0,0,0,0,Harvard University,Regional Planning                                    
1068,318,5,3,3,3,2,3,MS,1.0,0,0,0,0,0,0,University of Pennsylvania,Landscape Architecture 
1069,318,5,3,3,3,2,3,MS,1.0,0,0,0,0,0,0,University of Michigan - Ann Arbor,Landscape Architecture
1070,318,5,3,3,3,5,3,MS,1.0,0,0,0,0,0,0,University of Georgia,Landscape Architecture 
1071,318,5,3,3,3,5,3,MS,1.0,0,0,0,0,0,0,Washington University in St Louis,Landscape Architecture
1072,319,6,5,3,2,2,5,MS,1.0,1,1,0,0,0,0,Columbia University,Law
1073,319,6,5,3,2,3,5,MS,1.0,1,1,0,0,0,0,New York University,Law
1074,319,6,5,3,2,2,5,MS,1.0,1,1,0,0,0,0,Cornell University,Law
1075,320,1,7,3,4,5,7,MS,0.9,0,0,0,0,0,0,University of Georgia,Statistics
1076,320,1,7,3,4,4,7,MS,0.9,0,0,0,0,0,0,Katholieke Universiteit Leuven,Statistics
1077,320,1,7,3,4,5,7,MS,0.9,0,0,0,0,0,0,North Carolina State University,Statistics
1078,320,1,7,3,4,4,7,MS,0.7,0,0,0,0,0,0,University of California - San Diego,Statistics                                    
1079,320,1,7,3,4,5,7,MS,0.7,0,0,0,0,0,0,University of Florida,Statistics
1080,320,1,7,3,4,5,7,MS,0.7,0,0,0,0,0,0,University of California - Davis,Statistics                                    
1081,320,1,7,3,4,4,7,MS,0.7,0,0,0,0,0,0,University of Copenhagen,Bioinformatics
1082,320,1,7,3,4,5,7,MS,0.7,0,0,0,0,0,0,Northwestern University,Statistics
1083,320,1,7,3,4,1,7,MS,1.0,0,0,0,0,0,0,National University of Singapore,Statistics
1084,320,1,7,3,4,5,7,MS,0.7,0,0,0,0,0,0,University of California - Davis,Statistics
1085,320,1,7,3,4,4,7,MS,0.9,0,0,0,0,0,0,University of Copenhagen,Statistics
1086,321,5,5,2,3,3,5,MS,0.9,1,0,0,0,0,1,New York University,Motor Control Center                                   
1087,321,5,5,2,3,5,5,MS,0.9,1,0,0,0,0,1,Georgetown University,Motor Control Center                                   
1088,321,5,5,2,3,5,8,MS,0.9,1,0,0,0,0,1,Boston University,Communication and Media Studies
1089,321,5,5,2,3,5,5,MS,1.0,1,0,0,0,0,1,Syracuse University,Motor Control Center
1090,321,5,5,2,3,5,5,MS,0.9,1,0,0,0,0,1,Fordham University,Motor Control Center
1092,322,4,5,4,4,3,5,MS,1.0,1,0,0,1,0,0,New York University,Social Work and Youth Services
1093,322,4,5,4,4,5,5,MS,1.0,1,0,0,1,0,0,Case Western Reserve University,Social Work and Youth Services
1094,322,4,5,4,4,1,5,MS,0.7,1,0,0,1,0,0,University of Chicago,Social Work and Youth Services
1095,322,4,5,4,4,5,5,MS,1.0,1,0,0,1,0,0,University of Essex,Social Work and Youth Services                                    
1096,322,4,5,4,4,4,5,MS,1.0,1,0,0,1,0,0,Durham University,Social Work and Youth Services                                    
1097,322,4,5,4,4,5,5,MS,1.0,1,0,0,1,0,0,Washington University in St Louis,Social Work and Youth Services
1098,322,4,5,4,4,5,5,MS,1.0,1,0,0,1,0,0,"Goldsmiths, University of London",Social Work and Youth Services                                    
1099,322,4,5,4,4,2,5,MS,1.0,1,0,0,1,0,0,The University of Manchester,Social Work and Youth Services                                    
1100,322,4,5,4,4,2,5,MS,1.0,1,0,0,1,0,0,University of Edinburgh,Social Work and Youth Services                                    
1101,323,5,5,2,2,2,5,MS,1.0,1,1,1,1,1,1,Columbia University,strategic communication                                    
1102,323,5,5,2,2,5,5,MS,1.0,1,1,1,1,1,1,University of Southern California,strategic communication                                    
1103,323,5,5,2,2,3,5,MS,1.0,1,1,1,1,1,1,New York University,strategic communication                                    
1104,323,5,5,2,2,5,5,MS,1.0,1,1,1,1,1,1,Boston University,strategic communication                                    
1105,323,5,5,2,2,5,5,MS,1.0,1,1,1,1,1,1,Fordham University,strategic communication                                    
1106,324,6,5,4,3,4,5,MS,0.7,0,0,0,0,0,0,University of Wisconsin - Madison,Journalism and Mass Communications                                    
1107,324,6,5,4,3,5,5,MS,1.0,0,0,0,0,0,0,Syracuse University,Journalism and Mass Communications                                    
1108,324,6,5,4,3,3,5,MS,0.7,0,0,0,0,0,0,New York University,Journalism and Mass Communications                                    
1109,324,6,5,4,3,5,5,MS,0.7,0,0,0,0,0,0,University of Southern California,Journalism and Mass Communications                                    
1110,324,6,5,4,3,4,2,MS,0.8,0,0,0,0,0,0,University of Texas - Austin,Advertising
1111,324,6,5,4,3,5,5,MS,1.0,0,0,0,0,0,0,Boston University,Public Relations
1112,324,6,5,4,3,5,2,MS,1.0,0,0,0,0,0,0,Michigan State University,Advertising
1113,324,6,5,4,3,5,5,MS,1.0,0,0,0,0,0,0,Boston University,Journalism and Mass Communications                                    
1114,325,2,5,2,2,4,5,MS,0.7,0,0,0,0,0,0,University of Illinois at Urbana-Champaign,East Asian Languages and Literatures
1115,325,2,5,2,2,5,5,MS,0.7,0,0,0,0,0,0,Washington University in St Louis,East Asian Languages and Literatures
1116,325,2,5,2,2,5,5,MS,0.7,0,0,0,0,0,0,Indiana University,East Asian Languages and Literatures
1117,325,2,5,2,2,5,5,MS,0.7,0,0,0,0,0,0,University of California - Irvine,East Asian Languages and Literatures                                    
1118,325,2,5,2,2,1,5,MS,1.0,0,0,0,0,0,0,Harvard University,East Asian Languages and Literatures                                    
1119,325,2,5,2,2,3,5,MS,0.7,0,0,0,0,0,0,University of British Columbia,Asian Studies
1120,326,6,5,4,3,2,5,MS,1.0,0,0,0,0,0,0,Columbia University,Journalism
1121,326,6,5,4,3,2,5,MS,1.0,0,0,0,0,0,0,University of California - Berkeley,Journalism
1122,326,6,5,4,3,5,5,MS,1.0,0,0,0,0,0,0,Graduate Institute Geneva,Journalism                                    
1123,327,4,1,2,3,4,4,MS,1.0,0,0,0,0,0,0,Rice University,Electrical and computer engineering                                    
1124,327,4,1,2,3,4,4,MS,1.0,0,0,0,0,0,0,Carnegie Mellon University,Bioengineering and Biomedical Engineering
1125,327,4,1,2,3,3,4,MS,0.9,0,0,0,0,0,0,University of California - Los Angeles,Bioengineering and Biomedical Engineering
1126,327,4,1,2,3,4,4,MS,0.9,0,0,0,0,0,0,Brown University,Bioengineering and Biomedical Engineering
1127,327,4,1,2,3,2,4,MS,0.7,0,0,0,0,0,0,Johns Hopkins University,Bioengineering and Biomedical Engineering
1128,327,4,1,2,3,1,4,MS,0.7,0,0,0,0,0,0,Stanford University,Electrical and Electronics Engineering
1129,328,1,1,4,3,3,1,MS,1.0,0,0,0,0,0,0,University of California - Los Angeles,Epidemiology
1130,329,6,7,4,4,5,4,MS,0.9,0,0,0,0,0,0,George Washington University,Bioinformatics
1131,329,6,7,4,4,4,7,MS,0.9,0,0,0,0,0,0,University of California - San Diego,Chemistry
1132,330,6,5,3,1,5,5,MS,0.9,0,0,0,0,0,0,Arizona State University,Global Sustainability Science                                    
1133,330,6,5,3,1,2,5,MS,1.0,0,0,0,0,0,0,University of Michigan - Ann Arbor,Global Sustainability Science                                    
1134,330,6,5,3,1,5,5,MS,0.7,0,0,0,0,0,0,Western University,Global Sustainability Science                                    
1135,330,6,5,3,1,1,5,MS,0.7,0,0,0,0,0,0,University of Chicago,Global Sustainability Science                                    
1136,330,6,5,3,1,5,5,MS,0.7,0,0,0,0,0,0,University of Ottawa,Global Sustainability Science                                    
1137,330,6,5,3,1,3,5,MS,1.0,0,0,0,0,0,0,Duke University,Global Sustainability Science                                    
1138,331,2,4,3,3,5,4,MS,1.0,0,0,0,0,0,0,University of Massachusetts - Amherst,Computer Science
1139,331,2,4,3,3,3,4,MS,1.0,0,0,0,0,0,0,City University of Hong Kong,Computer Science                                    
1140,332,4,5,2,1,1,5,MS,0.7,0,0,0,0,0,0,Stanford University,Law
1141,332,4,5,2,1,1,5,MS,0.7,0,0,0,0,0,0,Harvard University,Law                                    
1142,332,4,5,2,1,1,5,MS,1.0,0,0,0,0,0,0,University of Chicago,Law
1143,332,4,5,2,1,2,5,MS,1.0,0,0,0,0,0,0,Columbia University,Law                                    
1144,332,4,5,2,1,3,5,MS,1.0,0,0,0,0,0,0,New York University,Law                                    
1145,332,4,5,2,1,2,5,MS,0.8,0,0,0,0,0,0,University of Pennsylvania,Law                                    
1146,332,4,5,2,1,2,5,MS,1.0,0,0,0,0,0,0,University of California - Berkeley,Law                                    
1147,333,5,5,2,3,2,5,MS,0.9,0,0,0,0,1,1,University of Edinburgh,"Linguistics, Interpretation, and Translation"
1148,333,5,5,2,3,1,5,MS,0.9,0,0,0,0,1,1,University College London,"Linguistics, Interpretation, and Translation                                    "
1149,333,5,5,2,3,3,5,MS,0.7,0,0,0,0,1,1,University of California - Los Angeles,"Linguistics, Interpretation, and Translation"
1150,333,5,5,2,3,5,5,MS,0.7,0,0,0,0,1,1,University of Massachusetts - Amherst,"Linguistics, Interpretation, and Translation"
1151,333,5,5,2,3,3,5,MS,0.7,0,0,0,0,1,1,New York University,"Linguistics, Interpretation, and Translation"
1152,333,5,5,2,3,2,5,MS,0.7,0,0,0,0,1,1,University of California - Berkeley,"Linguistics, Interpretation, and Translation"
1153,333,5,5,2,3,5,5,MS,0.7,0,0,0,0,1,1,Ohio State University,"Linguistics, Interpretation, and Translation"
1154,333,5,5,2,3,2,5,MS,0.7,0,0,0,0,1,1,University of Michigan - Ann Arbor,"Linguistics, Interpretation, and Translation"
1155,333,5,5,2,3,5,5,MS,0.7,0,0,0,0,1,1,McGill University,"Linguistics, Interpretation, and Translation"
1156,333,5,5,2,3,3,5,MS,0.7,0,0,0,0,1,1,University of British Columbia,"Linguistics, Interpretation, and Translation"
1157,333,5,5,2,3,2,5,MS,0.7,0,0,0,0,1,1,University of Toronto,"Linguistics, Interpretation, and Translation"
1158,334,6,5,4,3,3,5,MS,1.0,0,0,0,0,0,0,New York University,Motor Control Center
1159,334,6,5,4,3,5,5,MS,1.0,0,0,0,0,0,0,Syracuse University,Motor Control Center
1160,334,6,5,4,3,5,5,MS,1.0,0,0,0,0,0,0,Syracuse University,Public Relations
1161,334,6,5,4,3,5,5,MS,1.0,0,0,0,0,0,0,University of Miami,Motor Control Center
1162,334,6,5,4,3,5,5,MS,0.7,0,0,0,0,0,0,University of Southern California,Motor Control Center
1163,335,6,7,2,2,1,7,MS,1.0,1,0,1,1,0,0,University of Chicago,Geophysical Sciences                                    
1164,335,6,7,2,2,3,7,MS,0.9,1,0,1,1,0,0,University of California - Los Angeles,Atmospheric Sciences
1165,335,6,7,2,2,5,7,MS,0.9,1,0,1,1,0,0,University of California - Davis,Atmospheric Sciences
1166,335,6,7,2,2,5,7,MS,1.0,1,0,1,1,0,0,McGill University,Atmospheric Sciences
1167,335,6,7,2,2,5,7,MS,1.0,1,0,1,1,0,0,The Pennsylvania State University,Atmospheric Sciences
1168,335,6,7,2,2,5,7,MS,1.0,1,0,1,1,0,0,University of Oklahoma,Atmospheric Sciences
1169,335,6,7,2,2,5,7,MS,0.9,1,0,1,1,0,0,University of Colorado - Boulder,Atmospheric Sciences
1170,336,1,5,2,1,1,8,MS,1.0,0,0,0,0,0,0,University of Chicago,digital humanties                                    
1171,337,6,5,5,2,2,2,MS,1.0,0,0,0,0,0,0,Johns Hopkins University,Marketing
1172,337,6,5,5,2,5,2,MS,1.0,0,0,0,0,0,0,Boston University,Marketing                                    
1173,337,6,5,5,2,3,2,MS,1.0,0,0,0,0,0,0,New York University,Marketing                                    
1174,337,6,5,5,2,2,2,MS,1.0,0,0,0,0,0,0,Columbia University,Marketing                                    
1175,338,6,5,2,2,2,5,MS,1.0,0,1,0,0,0,0,Columbia University,International Educational Development                                    
1176,339,5,4,3,3,5,4,MS,0.7,0,0,0,0,0,0,University of California - Davis,Computer Science
1177,339,5,4,3,3,4,4,MS,0.7,0,0,0,0,0,0,University of Wisconsin - Madison,Computer Science
1178,340,2,5,3,1,5,5,MS,1.0,1,0,0,0,1,0,Northwestern University,Law
1179,340,2,5,3,1,2,5,MS,1.0,1,0,0,0,1,0,Cornell University,Law
1180,340,2,5,3,1,5,5,MS,1.0,1,0,0,0,1,0,Georgetown University,Law
1181,340,2,5,3,1,3,5,MS,1.0,1,0,0,0,1,0,University of California - Los Angeles,Law
1182,340,2,5,3,1,2,5,MS,1.0,1,0,0,0,1,0,University of California - Berkeley,Law
1183,340,2,5,3,1,3,5,MS,1.0,1,0,0,0,1,0,Duke University,Law
1184,341,1,5,3,1,1,5,MS,1.0,0,0,0,0,0,0,University of Chicago,Public Policy Analysis
1185,341,1,5,3,1,2,5,MS,0.9,0,0,0,0,0,0,Johns Hopkins University,Public Policy Analysis                                    
1186,341,1,5,3,1,5,5,MS,1.0,0,0,0,0,0,0,Georgetown University,Public Policy Analysis
1187,341,1,5,3,1,5,5,MS,1.0,0,0,0,0,0,0,Georgetown University,Asian Studies
1188,341,1,5,3,1,3,5,MS,0.8,0,0,0,0,0,0,Duke University,Public Policy Analysis
1189,341,1,5,3,1,1,5,MS,0.7,0,0,0,0,0,0,Stanford University,Public Policy Analysis                                    
1190,341,1,5,3,1,2,5,MS,1.0,0,0,0,0,0,0,Columbia University,Public Policy Analysis                                    
1191,342,4,7,3,2,4,7,MS,0.9,0,0,0,0,0,0,University of Amsterdam,computational science                                    
1192,342,4,7,3,2,5,7,MS,0.7,0,0,0,0,0,0,McGill University,computational science                                    
1193,342,4,7,3,2,5,7,MS,0.9,0,0,0,0,0,0,Northeastern University,computational science                                    
1194,342,4,7,3,2,5,4,MS,0.7,0,0,0,0,0,0,Emory University,Computer Science
1195,342,4,7,3,2,4,7,MS,0.9,0,0,0,0,0,0,University of Copenhagen,Bioinformatics
1196,342,4,7,3,2,5,4,MS,0.7,0,0,0,0,0,0,University of Virginia,Computer Science
1197,342,4,7,3,2,2,4,MS,0.7,0,0,0,0,0,0,Cornell University,Computer and Information Studies
1198,342,4,7,3,2,2,7,MS,0.7,0,0,0,0,0,0,University of Pennsylvania,computational science                                    
1199,342,4,7,3,2,5,7,MS,0.8,0,0,0,0,0,0,University of Southern California,computational science                                    
1200,342,4,7,3,2,5,7,MS,0.7,0,0,0,0,0,0,University of California - Irvine,computational science                                    
1201,342,4,7,3,2,5,7,MS,0.7,0,0,0,0,0,0,Uppsala University,computational science                                    
1202,342,4,7,3,2,4,7,MS,0.8,0,0,0,0,0,0,Lund University,computational science                                    
1203,342,4,7,3,2,2,7,MS,0.7,0,0,0,0,0,0,Ecole Polytechnique Federale de Lausanne,computational science                                    
1204,342,4,7,3,2,4,7,MS,0.7,0,0,0,0,0,0,Georgia Institute of Technology,computational science                                    
1205,342,4,7,3,2,3,7,MS,1.0,0,0,0,0,0,0,Duke University,computational science                                    
1206,343,5,6,3,1,5,6,MS,0.7,0,0,0,0,0,0,University of California - Santa Barbara,Economics and Econometrics
1207,343,5,6,3,1,5,6,MS,0.7,0,0,0,0,0,0,University of California - Irvine,Economics and Econometrics
1208,343,5,6,3,1,5,6,MS,0.9,0,0,0,0,0,0,SUNY University at Albany,Economics and Econometrics
1209,344,2,5,4,1,1,5,MS,1.0,0,0,0,0,0,0,University of Chicago,Public Policy Analysis
1210,344,2,5,4,1,2,5,MS,1.0,0,0,0,0,0,0,Johns Hopkins University,International Studies
1211,345,4,5,4,2,5,5,MS,0.9,0,0,0,0,0,0,Vanderbilt University,Teaching English to Speakers of Other Languages
1212,345,4,5,4,2,5,5,MS,1.0,0,0,0,0,0,0,Boston University,Teaching English to Speakers of Other Languages
1213,345,4,5,4,2,5,5,MS,0.9,0,0,0,0,0,0,University of Southern California,Teaching English to Speakers of Other Languages
1214,345,4,5,4,2,4,5,MS,0.7,0,0,0,0,0,0,University of Washington,Teaching English to Speakers of Other Languages
1215,345,4,5,4,2,2,5,MS,0.7,0,0,0,0,0,0,University of Pennsylvania,Teaching English to Speakers of Other Languages
1216,346,1,6,5,3,5,5,MS,0.9,0,0,0,0,0,0,Georgetown University,Public Policy Analysis
1217,346,1,6,5,3,5,5,MS,0.9,0,0,0,0,0,0,University of Southern California,Public Policy Analysis
1218,346,1,6,5,3,4,5,MS,0.9,0,0,0,0,0,0,University of California - San Diego,Public Policy Analysis
1219,346,1,6,5,3,5,5,MS,1.0,0,0,0,0,0,0,Northeastern University,Public Administration
1220,346,1,6,5,3,2,5,MS,0.7,0,0,0,0,0,0,Cornell University,Public Administration
1221,346,1,6,5,3,3,5,MS,0.7,0,0,0,0,0,0,London School of Economics and Political Science,Public Administration
1222,346,1,6,5,3,4,5,MS,0.7,0,0,0,0,0,0,Carnegie Mellon University,Public Policy Analysis
1223,347,5,4,3,3,5,4,MS,1.0,0,0,0,0,0,0,University of Pittsburgh,Information science                                    
1224,347,5,4,3,3,5,4,MS,1.0,0,0,0,0,0,0,Worcester Polytechnic Institute,Information science                                    
1225,347,5,4,3,3,5,4,MS,1.0,0,0,0,0,0,0,University of Texas - Dallas,Information science                                    
1226,347,5,4,3,3,4,4,MS,0.7,0,0,0,0,0,0,University of Illinois at Urbana-Champaign,Information science                                    
1227,347,5,4,3,3,5,4,MS,1.0,0,0,0,0,0,0,www.gter.net/offer,Information science                                    
1228,348,4,5,2,2,4,5,MS,1.0,1,0,1,1,1,1,Carnegie Mellon University,Educational Technology and Applied Learning Sciences (METALS)                                    
1229,348,4,5,2,2,2,5,MS,1.0,1,0,1,1,1,1,Columbia University,Educational Technology and Applied Learning Sciences (METALS)                                    
1230,348,4,5,2,2,1,5,MS,0.7,1,0,1,1,1,1,Stanford University,Educational Technology and Applied Learning Sciences (METALS)                                    
1231,348,4,5,2,2,2,5,MS,0.7,1,0,1,1,1,1,University of Pennsylvania,Educational Technology and Applied Learning Sciences (METALS)                                    
1232,348,4,5,2,2,1,5,MS,0.7,1,0,1,1,1,1,Harvard University,Educational Technology and Applied Learning Sciences (METALS)                                    
1233,348,4,5,2,2,3,5,MS,1.0,1,0,1,1,1,1,New York University,Educational Technology and Applied Learning Sciences (METALS)                                    
1234,348,4,5,2,2,5,5,MS,1.0,1,0,1,1,1,1,Northwestern University,Educational Technology and Applied Learning Sciences (METALS)                                    
1235,349,4,5,2,1,3,5,MS,0.9,0,0,0,0,0,0,University of California - Los Angeles,East Asian Languages and Literatures
1236,350,2,3,3,2,4,3,MS,1.0,0,0,0,0,0,0,University of Texas - Austin,Civil Engineering
1237,351,5,5,2,1,5,5,MS,1.0,0,0,1,0,0,0,University of South Florida,"Linguistics, Interpretation, and Translation"
1238,351,5,5,2,1,5,5,MS,0.7,0,0,1,0,0,0,Georgetown University,"Linguistics, Interpretation, and Translation"
1239,351,5,5,2,1,5,5,MS,0.7,0,0,1,0,0,0,University of California - Santa Barbara,"Linguistics, Interpretation, and Translation"
1240,351,5,5,2,1,5,5,MS,1.0,0,0,1,0,0,0,The Pennsylvania State University,"Linguistics, Interpretation, and Translation"
1241,351,5,5,2,1,4,5,MS,0.7,0,0,1,0,0,0,University of Texas - Austin,"Linguistics, Interpretation, and Translation"
1242,351,5,5,2,1,5,5,MS,0.7,0,0,1,0,0,0,Georgetown University,"Linguistics, Interpretation, and Translation"
1243,352,4,6,2,3,5,4,MS,1.0,0,0,0,0,0,0,Washington University in St Louis,business analytics                            
1244,352,4,6,2,3,5,4,MS,1.0,0,0,0,0,0,0,Northeastern University,business analytics                            
1245,352,4,6,2,3,2,4,MS,1.0,0,0,0,0,0,0,The University of Hong Kong,business analytics                            
1246,353,2,8,5,4,5,8,MS,1.0,0,0,0,0,0,0,Savannah College of Art and Design,Visual Effects                                    
1247,353,2,8,5,4,5,8,MS,0.8,0,0,0,0,0,0,School of Visual Arts,Visual Effects                                    
1248,353,2,8,5,4,5,8,MS,1.0,0,0,0,0,0,0,Sheridan College,Visual Effects                                    
1249,354,6,3,4,4,5,3,MS,1.0,0,0,0,0,0,0,Washington University in St Louis,Architecture
1250,354,6,3,4,4,4,3,MS,1.0,0,0,0,0,0,0,Georgia Institute of Technology,Architecture
1251,354,6,3,4,4,4,3,MS,0.8,0,0,0,0,0,0,University of Washington,Architecture
1252,354,6,3,4,4,5,3,MS,0.8,0,0,0,0,0,0,University of Southern California,Architecture
1253,354,6,3,4,4,5,3,MS,1.0,0,0,0,0,0,0,Virginia Tech,Architecture
1254,354,6,3,4,4,5,3,MS,0.7,0,0,0,0,0,0,University of Virginia,Architecture
1255,355,4,5,3,2,5,8,MS,1.0,0,0,0,0,0,0,Indiana University,music education                                    
1256,356,2,8,3,5,2,3,MS,0.9,0,0,0,0,0,0,University of Pennsylvania,Master of Urban Spatial Analytics                                    
1257,357,4,5,2,2,4,5,MS,0.9,1,0,1,1,0,1,University of Texas - Austin,Learning Technologies                                    
1258,357,4,5,2,2,2,5,MS,1.0,1,0,1,1,0,1,University of Pennsylvania,Learning Technologies                                    
1259,357,4,5,2,2,4,5,MS,0.9,1,0,1,1,0,1,Carnegie Mellon University,Learning Technologies                                    
1260,357,4,5,2,2,1,5,MS,0.7,1,0,1,1,0,1,Stanford University,Learning Technologies                                    
1261,357,4,5,2,2,1,5,MS,0.7,1,0,1,1,0,1,Harvard University,Learning Technologies                                    
1262,357,4,5,2,2,2,5,MS,0.9,1,0,1,1,0,1,Columbia University,Learning Technologies                                    
1263,357,4,5,2,2,3,5,MS,0.9,1,0,1,1,0,1,New York University,Learning Technologies                                    
1264,358,1,3,3,2,5,5,MS,1.0,1,0,0,0,0,0,University of Virginia,Law
1265,358,1,3,3,2,5,5,MS,0.9,1,0,0,0,0,0,Northwestern University,Law
1266,358,1,3,3,2,2,5,MS,0.9,1,0,0,0,0,0,Cornell University,Law
1267,358,1,3,3,2,1,5,MS,0.7,1,0,0,0,0,0,University of Chicago,Law
1268,358,1,3,3,2,2,5,MS,0.9,1,0,0,0,0,0,University of Pennsylvania,Law
1269,358,1,3,3,2,2,5,MS,1.0,1,0,0,0,0,0,University of California - Berkeley,Law
1270,358,1,3,3,2,2,5,MS,0.8,1,0,0,0,0,0,University of Michigan - Ann Arbor,Law
